GAME_ID,LAST_GAME_ID,LAST_GAME_DATE_EST,LAST_GAME_HOME_TEAM_ID,LAST_GAME_HOME_TEAM_CITY,LAST_GAME_HOME_TEAM_NAME,LAST_GAME_HOME_TEAM_ABBREVIATION,LAST_GAME_HOME_TEAM_POINTS,LAST_GAME_VISITOR_TEAM_ID,LAST_GAME_VISITOR_TEAM_CITY,LAST_GAME_VISITOR_TEAM_NAME,LAST_GAME_VISITOR_TEAM_CITY1,LAST_GAME_VISITOR_TEAM_POINTS
22100611,22100393,2021-12-11T00:00:00,1610612758,Sacramento,Kings,SAC,103,1610612739,Cleveland,Cavaliers,CLE,117
22100612,22100286,2021-11-26T00:00:00,1610612764,Washington,Wizards,WAS,101,1610612760,Oklahoma City,Thunder,OKC,99
22100613,22000684,2021-03-26T00:00:00,1610612761,Toronto,Raptors,TOR,100,1610612756,Phoenix,Suns,PHX,104
22100614,22100485,2021-12-23T00:00:00,1610612763,Memphis,Grizzlies,MEM,104,1610612744,Golden State,Warriors,GSW,113
22100615,22100259,2021-11-22T00:00:00,1610612740,New Orleans,Pelicans,NOP,96,1610612750,Minnesota,Timberwolves,MIN,110
22100616,22100500,2021-12-26T00:00:00,1610612746,LA,Clippers,LAC,100,1610612743,Denver,Nuggets,DEN,103
22100617,22100331,2021-12-02T00:00:00,1610612765,Detroit,Pistons,DET,103,1610612756,Phoenix,Suns,PHX,114
22100618,22100609,2022-01-10T00:00:00,1610612754,Indiana,Pacers,IND,98,1610612738,Boston,Celtics,BOS,101
22100619,22100366,2021-12-08T00:00:00,1610612755,Philadelphia,76ers,PHI,110,1610612766,Charlotte,Hornets,CHA,106
22100620,22100598,2022-01-09T00:00:00,1610612764,Washington,Wizards,WAS,102,1610612753,Orlando,Magic,ORL,100
22100621,12100055,2021-10-14T00:00:00,1610612737,Atlanta,Hawks,ATL,127,1610612748,Miami,Heat,MIA,92
22100622,22000854,2021-04-16T00:00:00,1610612752,New York,Knicks,NYK,117,1610612742,Dallas,Mavericks,DAL,109
22100623,12100065,2021-10-15T00:00:00,1610612759,San Antonio,Spurs,SAS,126,1610612745,Houston,Rockets,HOU,98
22100624,22100349,2021-12-05T00:00:00,1610612762,Utah,Jazz,UTA,109,1610612739,Cleveland,Cavaliers,CLE,108
22100625,22100343,2021-12-04T00:00:00,1610612741,Chicago,Bulls,CHI,111,1610612751,Brooklyn,Nets,BKN,107
22100626,22100566,2022-01-04T00:00:00,1610612758,Sacramento,Kings,SAC,114,1610612747,Los Angeles,Lakers,LAL,122
22100627,22000774,2021-04-06T00:00:00,1610612749,Milwaukee,Bucks,MIL,121,1610612744,Golden State,Warriors,GSW,122
22100628,22100245,2021-11-20T00:00:00,1610612763,Memphis,Grizzlies,MEM,95,1610612750,Minnesota,Timberwolves,MIN,138
22100629,22100313,2021-11-29T00:00:00,1610612740,New Orleans,Pelicans,NOP,123,1610612746,LA,Clippers,LAC,104
22100630,22100196,2021-11-14T00:00:00,1610612751,Brooklyn,Nets,BKN,120,1610612760,Oklahoma City,Thunder,OKC,96
22100631,22100265,2021-11-23T00:00:00,1610612743,Denver,Nuggets,DEN,100,1610612757,Portland,Trail Blazers,POR,119
22100632,22100269,2021-11-24T00:00:00,1610612766,Charlotte,Hornets,CHA,106,1610612753,Orlando,Magic,ORL,99
22100633,22100189,2021-11-13T00:00:00,1610612765,Detroit,Pistons,DET,127,1610612761,Toronto,Raptors,TOR,121
22100634,22000194,2021-03-13T00:00:00,1610612754,Indiana,Pacers,IND,122,1610612756,Phoenix,Suns,PHX,111
22100635,22100457,2021-12-20T00:00:00,1610612755,Philadelphia,76ers,PHI,108,1610612738,Boston,Celtics,BOS,103
22100636,22100621,2022-01-12T00:00:00,1610612748,Miami,Heat,MIA,115,1610612737,Atlanta,Hawks,ATL,91
22100637,22100183,2021-11-12T00:00:00,1610612741,Chicago,Bulls,CHI,93,1610612744,Golden State,Warriors,GSW,119
22100638,22000767,2021-04-05T00:00:00,1610612759,San Antonio,Spurs,SAS,101,1610612739,Cleveland,Cavaliers,CLE,125
22100639,22100373,2021-12-08T00:00:00,1610612763,Memphis,Grizzlies,MEM,96,1610612742,Dallas,Mavericks,DAL,104
22100640,22000578,2021-03-11T00:00:00,1610612758,Sacramento,Kings,SAC,125,1610612745,Houston,Rockets,HOU,105
22100641,22100573,2022-01-05T00:00:00,1610612749,Milwaukee,Bucks,MIL,111,1610612761,Toronto,Raptors,TOR,117
22100642,22000464,2021-02-20T00:00:00,1610612764,Washington,Wizards,WAS,118,1610612757,Portland,Trail Blazers,POR,111
22200015,22101131,2022-03-29T00:00:00,1610612755,Philadelphia,76ers,PHI,116,1610612749,Milwaukee,Bucks,MIL,118
22200016,22100945,2022-03-03T00:00:00,1610612747,Los Angeles,Lakers,LAL,111,1610612746,LA,Clippers,LAC,132
22200017,22101071,2022-03-21T00:00:00,1610612766,Charlotte,Hornets,CHA,106,1610612740,New Orleans,Pelicans,NOP,103
22200018,22101007,2022-03-12T00:00:00,1610612754,Indiana,Pacers,IND,119,1610612759,San Antonio,Spurs,SAS,108
22200019,22101132,2022-03-29T00:00:00,1610612764,Washington,Wizards,WAS,94,1610612741,Chicago,Bulls,CHI,107
22200020,22100874,2022-02-16T00:00:00,1610612737,Atlanta,Hawks,ATL,130,1610612753,Orlando,Magic,ORL,109
22200021,22100928,2022-03-01T00:00:00,1610612751,Brooklyn,Nets,BKN,108,1610612761,Toronto,Raptors,TOR,109
22200022,42100307,2022-05-29T00:00:00,1610612748,Miami,Heat,MIA,96,1610612738,Boston,Celtics,BOS,100
22200023,12200014,2022-10-04T00:00:00,1610612752,New York,Knicks,NYK,117,1610612765,Detroit,Pistons,DET,96
22200024,22101063,2022-03-20T00:00:00,1610612745,Houston,Rockets,HOU,98,1610612763,Memphis,Grizzlies,MEM,122
22200025,22100757,2022-01-30T00:00:00,1610612750,Minnesota,Timberwolves,MIN,126,1610612762,Utah,Jazz,UTA,106
22200026,12200069,2022-10-14T00:00:00,1610612744,Golden State,Warriors,GSW,112,1610612743,Denver,Nuggets,DEN,119
22200027,22100939,2022-03-02T00:00:00,1610612757,Portland,Trail Blazers,POR,90,1610612756,Phoenix,Suns,PHX,120
22200028,22100704,2022-01-23T00:00:00,1610612755,Philadelphia,76ers,PHI,115,1610612759,San Antonio,Spurs,SAS,109
22200029,22101169,2022-04-03T00:00:00,1610612754,Indiana,Pacers,IND,117,1610612765,Detroit,Pistons,DET,121
22200030,22100806,2022-02-06T00:00:00,1610612753,Orlando,Magic,ORL,83,1610612738,Boston,Celtics,BOS,116
22200031,22101172,2022-04-03T00:00:00,1610612748,Miami,Heat,MIA,114,1610612761,Toronto,Raptors,TOR,109
22200032,22101110,2022-03-26T00:00:00,1610612741,Chicago,Bulls,CHI,98,1610612739,Cleveland,Cavaliers,CLE,94
22200033,22100473,2021-12-22T00:00:00,1610612749,Milwaukee,Bucks,MIL,126,1610612745,Houston,Rockets,HOU,106
22200034,22100705,2022-01-23T00:00:00,1610612742,Dallas,Mavericks,DAL,104,1610612763,Memphis,Grizzlies,MEM,91
22200035,12200011,2022-10-03T00:00:00,1610612743,Denver,Nuggets,DEN,101,1610612760,Oklahoma City,Thunder,OKC,112
22200036,22101212,2022-04-09T00:00:00,1610612758,Sacramento,Kings,SAC,98,1610612746,LA,Clippers,LAC,117
22200037,22100829,2022-02-09T00:00:00,1610612747,Los Angeles,Lakers,LAL,105,1610612757,Portland,Trail Blazers,POR,107
22200038,52100111,2022-04-13T00:00:00,1610612737,Atlanta,Hawks,ATL,132,1610612766,Charlotte,Hornets,CHA,103
22200039,22100907,2022-02-26T00:00:00,1610612739,Cleveland,Cavaliers,CLE,92,1610612764,Washington,Wizards,WAS,86
22200040,22100950,2022-03-04T00:00:00,1610612740,New Orleans,Pelicans,NOP,124,1610612762,Utah,Jazz,UTA,90
22200041,22200010,2022-10-19T00:00:00,1610612760,Oklahoma City,Thunder,OKC,108,1610612750,Minnesota,Timberwolves,MIN,115
22200042,22101176,2022-04-03T00:00:00,1610612744,Golden State,Warriors,GSW,109,1610612758,Sacramento,Kings,SAC,90
22200043,22101195,2022-04-06T00:00:00,1610612746,LA,Clippers,LAC,113,1610612756,Phoenix,Suns,PHX,109
22200044,22101214,2022-04-09T00:00:00,1610612755,Philadelphia,76ers,PHI,133,1610612754,Indiana,Pacers,IND,120
22200045,22200031,2022-10-22T00:00:00,1610612748,Miami,Heat,MIA,112,1610612761,Toronto,Raptors,TOR,109
22200046,22101171,2022-04-03T00:00:00,1610612752,New York,Knicks,NYK,118,1610612753,Orlando,Magic,ORL,88
22200047,22101193,2022-04-06T00:00:00,1610612741,Chicago,Bulls,CHI,94,1610612738,Boston,Celtics,BOS,117
22200048,22100935,2022-03-02T00:00:00,1610612745,Houston,Rockets,HOU,127,1610612762,Utah,Jazz,UTA,132
22200049,22101089,2022-03-23T00:00:00,1610612763,Memphis,Grizzlies,MEM,132,1610612751,Brooklyn,Nets,BKN,120
22200050,22101199,2022-04-07T00:00:00,1610612750,Minnesota,Timberwolves,MIN,127,1610612759,San Antonio,Spurs,SAS,121
22200051,22100918,2022-02-27T00:00:00,1610612757,Portland,Trail Blazers,POR,92,1610612743,Denver,Nuggets,DEN,124
22200052,22101101,2022-03-25T00:00:00,1610612764,Washington,Wizards,WAS,100,1610612765,Detroit,Pistons,DET,97
22200053,22100886,2022-02-17T00:00:00,1610612740,New Orleans,Pelicans,NOP,118,1610612742,Dallas,Mavericks,DAL,125
22200054,22101222,2022-04-10T00:00:00,1610612760,Oklahoma City,Thunder,OKC,88,1610612746,LA,Clippers,LAC,138
22200055,22101145,2022-03-30T00:00:00,1610612756,Phoenix,Suns,PHX,107,1610612744,Golden State,Warriors,GSW,103
22200056,12200063,2022-10-14T00:00:00,1610612739,Cleveland,Cavaliers,CLE,108,1610612753,Orlando,Magic,ORL,114
22200057,22101085,2022-03-23T00:00:00,1610612765,Detroit,Pistons,DET,122,1610612737,Atlanta,Hawks,ATL,101
22200058,22101140,2022-03-30T00:00:00,1610612752,New York,Knicks,NYK,114,1610612766,Charlotte,Hornets,CHA,125
22200059,42100136,2022-04-28T00:00:00,1610612761,Toronto,Raptors,TOR,97,1610612755,Philadelphia,76ers,PHI,132
22200060,12200056,2022-10-12T00:00:00,1610612749,Milwaukee,Bucks,MIL,97,1610612751,Brooklyn,Nets,BKN,107
22200061,22100789,2022-02-04T00:00:00,1610612741,Chicago,Bulls,CHI,122,1610612754,Indiana,Pacers,IND,115
22200062,22200050,2022-10-24T00:00:00,1610612750,Minnesota,Timberwolves,MIN,106,1610612759,San Antonio,Spurs,SAS,115
22200063,22200048,2022-10-24T00:00:00,1610612762,Utah,Jazz,UTA,108,1610612745,Houston,Rockets,HOU,114
22200064,22101220,2022-04-10T00:00:00,1610612743,Denver,Nuggets,DEN,141,1610612747,Los Angeles,Lakers,LAL,146
22200065,22100672,2022-01-19T00:00:00,1610612757,Portland,Trail Blazers,POR,92,1610612748,Miami,Heat,MIA,104
22200066,22101036,2022-03-16T00:00:00,1610612751,Brooklyn,Nets,BKN,111,1610612742,Dallas,Mavericks,DAL,113
22200067,22200054,2022-10-25T00:00:00,1610612760,Oklahoma City,Thunder,OKC,108,1610612746,LA,Clippers,LAC,94
22200068,22101088,2022-03-23T00:00:00,1610612744,Golden State,Warriors,GSW,118,1610612748,Miami,Heat,MIA,104
22200069,22100496,2021-12-26T00:00:00,1610612758,Sacramento,Kings,SAC,102,1610612763,Memphis,Grizzlies,MEM,127
22200070,22200057,2022-10-26T00:00:00,1610612765,Detroit,Pistons,DET,113,1610612737,Atlanta,Hawks,ATL,118
22200071,22101196,2022-04-07T00:00:00,1610612753,Orlando,Magic,ORL,101,1610612766,Charlotte,Hornets,CHA,128
22200072,22100471,2021-12-22T00:00:00,1610612738,Boston,Celtics,BOS,111,1610612739,Cleveland,Cavaliers,CLE,101
22200073,22200059,2022-10-26T00:00:00,1610612761,Toronto,Raptors,TOR,119,1610612755,Philadelphia,76ers,PHI,109
22200074,22200004,2022-10-19T00:00:00,1610612764,Washington,Wizards,WAS,114,1610612754,Indiana,Pacers,IND,107
22200075,22100744,2022-01-28T00:00:00,1610612749,Milwaukee,Bucks,MIL,123,1610612752,New York,Knicks,NYK,108
22200076,12200057,2022-10-12T00:00:00,1610612750,Minnesota,Timberwolves,MIN,118,1610612747,Los Angeles,Lakers,LAL,113
22200077,22100861,2022-02-14T00:00:00,1610612759,San Antonio,Spurs,SAS,109,1610612741,Chicago,Bulls,CHI,120
22200078,22200012,2022-10-19T00:00:00,1610612743,Denver,Nuggets,DEN,102,1610612762,Utah,Jazz,UTA,123
22200079,42100146,2022-04-28T00:00:00,1610612756,Phoenix,Suns,PHX,115,1610612740,New Orleans,Pelicans,NOP,109
22200080,22101114,2022-03-26T00:00:00,1610612757,Portland,Trail Blazers,POR,98,1610612745,Houston,Rockets,HOU,115
22200081,22101125,2022-03-28T00:00:00,1610612758,Sacramento,Kings,SAC,100,1610612748,Miami,Heat,MIA,123
22200082,22100194,2021-11-14T00:00:00,1610612766,Charlotte,Hornets,CHA,106,1610612744,Golden State,Warriors,GSW,102
22200083,22101216,2022-04-10T00:00:00,1610612751,Brooklyn,Nets,BKN,134,1610612754,Indiana,Pacers,IND,126
22200084,22100969,2022-03-07T00:00:00,1610612741,Chicago,Bulls,CHI,106,1610612755,Philadelphia,76ers,PHI,121
22200085,12200036,2022-10-08T00:00:00,1610612749,Milwaukee,Bucks,MIL,109,1610612737,Atlanta,Hawks,ATL,118
22200086,12200021,2022-10-05T00:00:00,1610612742,Dallas,Mavericks,DAL,98,1610612760,Oklahoma City,Thunder,OKC,96
22200087,22101187,2022-04-05T00:00:00,1610612762,Utah,Jazz,UTA,121,1610612763,Memphis,Grizzlies,MEM,115
22200088,52100211,2022-04-15T00:00:00,1610612746,LA,Clippers,LAC,101,1610612740,New Orleans,Pelicans,NOP,105
22200089,22101166,2022-04-03T00:00:00,1610612738,Boston,Celtics,BOS,144,1610612764,Washington,Wizards,WAS,102
22200090,22101162,2022-04-02T00:00:00,1610612739,Cleveland,Cavaliers,CLE,119,1610612752,New York,Knicks,NYK,101
22200091,22100667,2022-01-18T00:00:00,1610612765,Detroit,Pistons,DET,86,1610612744,Golden State,Warriors,GSW,102
22200092,22200062,2022-10-26T00:00:00,1610612759,San Antonio,Spurs,SAS,122,1610612750,Minnesota,Timberwolves,MIN,134
22200093,12200035,2022-10-07T00:00:00,1610612742,Dallas,Mavericks,DAL,105,1610612753,Orlando,Magic,ORL,110
22200094,22101038,2022-03-16T00:00:00,1610612756,Phoenix,Suns,PHX,129,1610612745,Houston,Rockets,HOU,112
22200095,22200064,2022-10-26T00:00:00,1610612747,Los Angeles,Lakers,LAL,99,1610612743,Denver,Nuggets,DEN,110
22200096,22100382,2021-12-10T00:00:00,1610612766,Charlotte,Hornets,CHA,124,1610612758,Sacramento,Kings,SAC,123
22200097,22100774,2022-02-02T00:00:00,1610612764,Washington,Wizards,WAS,106,1610612755,Philadelphia,76ers,PHI,103
22200098,22200083,2022-10-29T00:00:00,1610612751,Brooklyn,Nets,BKN,116,1610612754,Indiana,Pacers,IND,125
22200099,22101182,2022-04-05T00:00:00,1610612761,Toronto,Raptors,TOR,118,1610612737,Atlanta,Hawks,ATL,108
22200100,22101203,2022-04-08T00:00:00,1610612749,Milwaukee,Bucks,MIL,131,1610612765,Detroit,Pistons,DET,101
22200101,22200087,2022-10-29T00:00:00,1610612762,Utah,Jazz,UTA,124,1610612763,Memphis,Grizzlies,MEM,123
22200102,22100929,2022-03-01T00:00:00,1610612746,LA,Clippers,LAC,113,1610612745,Houston,Rockets,HOU,100
22200103,22100625,2022-01-12T00:00:00,1610612751,Brooklyn,Nets,BKN,138,1610612741,Chicago,Bulls,CHI,112
22200104,22200068,2022-10-27T00:00:00,1610612748,Miami,Heat,MIA,110,1610612744,Golden State,Warriors,GSW,123
22200350,22101026,2022-03-14T00:00:00,1610612758,Sacramento,Kings,SAC,112,1610612741,Chicago,Bulls,CHI,103
22200351,22101062,2022-03-20T00:00:00,1610612757,Portland,Trail Blazers,POR,98,1610612754,Indiana,Pacers,IND,129
22200352,22100752,2022-01-30T00:00:00,1610612766,Charlotte,Hornets,CHA,90,1610612746,LA,Clippers,LAC,115
22200353,22100526,2021-12-30T00:00:00,1610612753,Orlando,Magic,ORL,118,1610612749,Milwaukee,Bucks,MIL,136
22200354,22101143,2022-03-30T00:00:00,1610612737,Atlanta,Hawks,ATL,136,1610612760,Oklahoma City,Thunder,OKC,118
22200355,12200064,2022-10-14T00:00:00,1610612761,Toronto,Raptors,TOR,137,1610612738,Boston,Celtics,BOS,134
22200356,22100711,2022-01-10T00:00:00,1610612745,Houston,Rockets,HOU,91,1610612755,Philadelphia,76ers,PHI,111
22200357,12200033,2022-10-07T00:00:00,1610612763,Memphis,Grizzlies,MEM,108,1610612748,Miami,Heat,MIA,111
22200358,22200013,2022-10-19T00:00:00,1610612742,Dallas,Mavericks,DAL,105,1610612756,Phoenix,Suns,PHX,107
22200359,22100683,2022-01-20T00:00:00,1610612744,Golden State,Warriors,GSW,117,1610612754,Indiana,Pacers,IND,121
22200360,22200140,2022-11-06T00:00:00,1610612739,Cleveland,Cavaliers,CLE,114,1610612747,Los Angeles,Lakers,LAL,100
22200361,22101031,2022-03-15T00:00:00,1610612748,Miami,Heat,MIA,105,1610612765,Detroit,Pistons,DET,98
22200362,22200246,2022-11-20T00:00:00,1610612743,Denver,Nuggets,DEN,98,1610612742,Dallas,Mavericks,DAL,97
22200363,22100724,2022-01-26T00:00:00,1610612753,Orlando,Magic,ORL,102,1610612746,LA,Clippers,LAC,111
22200364,22200133,2022-11-05T00:00:00,1610612751,Brooklyn,Nets,BKN,98,1610612766,Charlotte,Hornets,CHA,94
22200365,22200110,2022-11-02T00:00:00,1610612752,New York,Knicks,NYK,99,1610612737,Atlanta,Hawks,ATL,112
22200366,22101051,2022-03-18T00:00:00,1610612761,Toronto,Raptors,TOR,123,1610612747,Los Angeles,Lakers,LAL,128
22200367,22200019,2022-10-21T00:00:00,1610612741,Chicago,Bulls,CHI,100,1610612764,Washington,Wizards,WAS,102
22200368,22200229,2022-11-18T00:00:00,1610612763,Memphis,Grizzlies,MEM,121,1610612760,Oklahoma City,Thunder,OKC,110
22200369,22101043,2022-03-16T00:00:00,1610612749,Milwaukee,Bucks,MIL,135,1610612758,Sacramento,Kings,SAC,126
22200370,22200262,2022-11-23T00:00:00,1610612750,Minnesota,Timberwolves,MIN,115,1610612754,Indiana,Pacers,IND,101
22200371,12200034,2022-10-07T00:00:00,1610612740,New Orleans,Pelicans,NOP,107,1610612765,Detroit,Pistons,DET,101
22200372,22200284,2022-11-25T00:00:00,1610612762,Utah,Jazz,UTA,118,1610612744,Golden State,Warriors,GSW,129
22200373,22100529,2021-12-31T00:00:00,1610612756,Phoenix,Suns,PHX,108,1610612738,Boston,Celtics,BOS,123
22200374,22100738,2022-01-28T00:00:00,1610612748,Miami,Heat,MIA,121,1610612746,LA,Clippers,LAC,114
22200375,12200007,2022-10-02T00:00:00,1610612759,San Antonio,Spurs,SAS,96,1610612745,Houston,Rockets,HOU,134
22200376,22200051,2022-10-24T00:00:00,1610612757,Portland,Trail Blazers,POR,135,1610612743,Denver,Nuggets,DEN,110
22200377,22200058,2022-10-26T00:00:00,1610612766,Charlotte,Hornets,CHA,131,1610612752,New York,Knicks,NYK,134
22200378,22200074,2022-10-28T00:00:00,1610612754,Indiana,Pacers,IND,127,1610612764,Washington,Wizards,WAS,117
22200379,22200340,2022-12-03T00:00:00,1610612753,Orlando,Magic,ORL,108,1610612761,Toronto,Raptors,TOR,121
22200380,22101163,2022-04-02T00:00:00,1610612751,Brooklyn,Nets,BKN,115,1610612737,Atlanta,Hawks,ATL,122
22200381,22200171,2022-11-09T00:00:00,1610612739,Cleveland,Cavaliers,CLE,120,1610612758,Sacramento,Kings,SAC,127
22200382,22101093,2022-03-23T00:00:00,1610612755,Philadelphia,76ers,PHI,126,1610612747,Los Angeles,Lakers,LAL,121
22200383,22200347,2022-12-04T00:00:00,1610612763,Memphis,Grizzlies,MEM,122,1610612765,Detroit,Pistons,DET,112
22200384,22200079,2022-10-28T00:00:00,1610612740,New Orleans,Pelicans,NOP,111,1610612756,Phoenix,Suns,PHX,124
22200385,22200025,2022-10-21T00:00:00,1610612762,Utah,Jazz,UTA,132,1610612750,Minnesota,Timberwolves,MIN,126
22200386,22200298,2022-11-27T00:00:00,1610612742,Dallas,Mavericks,DAL,115,1610612749,Milwaukee,Bucks,MIL,124
22200387,22100908,2022-02-26T00:00:00,1610612748,Miami,Heat,MIA,133,1610612759,San Antonio,Spurs,SAS,129
22200388,22200276,2022-11-25T00:00:00,1610612754,Indiana,Pacers,IND,128,1610612751,Brooklyn,Nets,BKN,117
22200389,22100992,2022-03-09T00:00:00,1610612764,Washington,Wizards,WAS,109,1610612746,LA,Clippers,LAC,115
22200390,22100695,2022-01-22T00:00:00,1610612739,Cleveland,Cavaliers,CLE,94,1610612760,Oklahoma City,Thunder,OKC,87
22200391,22100603,2022-01-09T00:00:00,1610612741,Chicago,Bulls,CHI,99,1610612742,Dallas,Mavericks,DAL,113
22200392,42100406,2022-06-16T00:00:00,1610612744,Golden State,Warriors,GSW,103,1610612738,Boston,Celtics,BOS,90
22200393,22200078,2022-10-28T00:00:00,1610612743,Denver,Nuggets,DEN,117,1610612762,Utah,Jazz,UTA,101
22200394,22100971,2022-03-07T00:00:00,1610612757,Portland,Trail Blazers,POR,81,1610612750,Minnesota,Timberwolves,MIN,124
22200395,22200384,2022-12-09T00:00:00,1610612740,New Orleans,Pelicans,NOP,128,1610612756,Phoenix,Suns,PHX,117
22200396,22200234,2022-11-18T00:00:00,1610612765,Detroit,Pistons,DET,121,1610612747,Los Angeles,Lakers,LAL,128
22200397,22100974,2022-03-07T00:00:00,1610612752,New York,Knicks,NYK,131,1610612758,Sacramento,Kings,SAC,115
22200398,22200379,2022-12-09T00:00:00,1610612753,Orlando,Magic,ORL,113,1610612761,Toronto,Raptors,TOR,109
22200399,22200260,2022-11-23T00:00:00,1610612755,Philadelphia,76ers,PHI,101,1610612766,Charlotte,Hornets,CHA,107
22200400,22100710,2022-03-03T00:00:00,1610612737,Atlanta,Hawks,ATL,130,1610612741,Chicago,Bulls,CHI,124
22200401,22200033,2022-10-22T00:00:00,1610612745,Houston,Rockets,HOU,105,1610612749,Milwaukee,Bucks,MIL,125
22200402,22200121,2022-11-04T00:00:00,1610612754,Indiana,Pacers,IND,101,1610612748,Miami,Heat,MIA,99
22200403,22200315,2022-11-30T00:00:00,1610612764,Washington,Wizards,WAS,107,1610612751,Brooklyn,Nets,BKN,113
22200404,22101047,2022-03-18T00:00:00,1610612763,Memphis,Grizzlies,MEM,105,1610612737,Atlanta,Hawks,ATL,120
22200405,22200086,2022-10-29T00:00:00,1610612742,Dallas,Mavericks,DAL,111,1610612760,Oklahoma City,Thunder,OKC,117
22200406,22100825,2022-02-09T00:00:00,1610612759,San Antonio,Spurs,SAS,92,1610612739,Cleveland,Cavaliers,CLE,105
22200407,22200394,2022-12-10T00:00:00,1610612757,Portland,Trail Blazers,POR,124,1610612750,Minnesota,Timberwolves,MIN,118
22200408,22100518,2021-12-29T00:00:00,1610612746,LA,Clippers,LAC,91,1610612738,Boston,Celtics,BOS,82
22200409,22100747,2022-01-29T00:00:00,1610612755,Philadelphia,76ers,PHI,103,1610612758,Sacramento,Kings,SAC,101
22200410,22101008,2022-03-12T00:00:00,1610612749,Milwaukee,Bucks,MIL,109,1610612744,Golden State,Warriors,GSW,122
22200411,22200334,2022-12-02T00:00:00,1610612745,Houston,Rockets,HOU,122,1610612756,Phoenix,Suns,PHX,121
22200412,22200040,2022-10-23T00:00:00,1610612762,Utah,Jazz,UTA,122,1610612740,New Orleans,Pelicans,NOP,121
22200413,22100365,2021-12-07T00:00:00,1610612747,Los Angeles,Lakers,LAL,117,1610612738,Boston,Celtics,BOS,102
22200414,22100915,2022-02-27T00:00:00,1610612766,Charlotte,Hornets,CHA,126,1610612765,Detroit,Pistons,DET,127
22200415,22200359,2022-12-05T00:00:00,1610612754,Indiana,Pacers,IND,112,1610612744,Golden State,Warriors,GSW,104
22200416,22200313,2022-11-30T00:00:00,1610612753,Orlando,Magic,ORL,108,1610612737,Atlanta,Hawks,ATL,125
22200417,22100406,2021-12-13T00:00:00,1610612761,Toronto,Raptors,TOR,124,1610612758,Sacramento,Kings,SAC,101
22200418,22101126,2022-03-28T00:00:00,1610612741,Chicago,Bulls,CHI,104,1610612752,New York,Knicks,NYK,109
22200419,22101052,2022-03-18T00:00:00,1610612760,Oklahoma City,Thunder,OKC,108,1610612748,Miami,Heat,MIA,120
22200420,22200209,2022-11-15T00:00:00,1610612759,San Antonio,Spurs,SAS,110,1610612757,Portland,Trail Blazers,POR,117
22201023,22201010,2023-03-11T00:00:00,1610612742,Dallas,Mavericks,DAL,108,1610612763,Memphis,Grizzlies,MEM,112
22201024,22200507,2022-12-27T00:00:00,1610612745,Houston,Rockets,HOU,102,1610612738,Boston,Celtics,BOS,126
22201025,22200615,2023-01-10T00:00:00,1610612744,Golden State,Warriors,GSW,113,1610612756,Phoenix,Suns,PHX,125
22201026,22200369,2022-12-07T00:00:00,1610612758,Sacramento,Kings,SAC,113,1610612749,Milwaukee,Bucks,MIL,126
22201027,22201015,2023-03-12T00:00:00,1610612766,Charlotte,Hornets,CHA,108,1610612739,Cleveland,Cavaliers,CLE,114
22201028,22200769,2023-03-07T00:00:00,1610612764,Washington,Wizards,WAS,119,1610612765,Detroit,Pistons,DET,117
22201029,22200975,2023-03-06T00:00:00,1610612761,Toronto,Raptors,TOR,113,1610612743,Denver,Nuggets,DEN,118
22201030,22200882,2023-02-15T00:00:00,1610612740,New Orleans,Pelicans,NOP,102,1610612747,Los Angeles,Lakers,LAL,120
22201031,22200651,2023-01-15T00:00:00,1610612760,Oklahoma City,Thunder,OKC,112,1610612751,Brooklyn,Nets,BKN,102
22201032,22200479,2022-12-23T00:00:00,1610612759,San Antonio,Spurs,SAS,113,1610612753,Orlando,Magic,ORL,133
22201033,22200910,2023-02-26T00:00:00,1610612756,Phoenix,Suns,PHX,101,1610612749,Milwaukee,Bucks,MIL,104
22201034,22200274,2022-11-25T00:00:00,1610612757,Portland,Trail Blazers,POR,132,1610612752,New York,Knicks,NYK,129
22201035,22200875,2023-02-15T00:00:00,1610612739,Cleveland,Cavaliers,CLE,112,1610612755,Philadelphia,76ers,PHI,118
22201036,22200357,2022-12-05T00:00:00,1610612748,Miami,Heat,MIA,93,1610612763,Memphis,Grizzlies,MEM,101
22201037,22200350,2022-12-04T00:00:00,1610612741,Chicago,Bulls,CHI,101,1610612758,Sacramento,Kings,SAC,110
22201038,22200664,2023-01-16T00:00:00,1610612745,Houston,Rockets,HOU,132,1610612747,Los Angeles,Lakers,LAL,140
22201039,22200482,2022-12-23T00:00:00,1610612750,Minnesota,Timberwolves,MIN,109,1610612738,Boston,Celtics,BOS,121
22201040,22200891,2023-02-23T00:00:00,1610612759,San Antonio,Spurs,SAS,116,1610612742,Dallas,Mavericks,DAL,142
22201041,22200945,2023-03-02T00:00:00,1610612746,LA,Clippers,LAC,91,1610612744,Golden State,Warriors,GSW,115
22201042,22200258,2022-11-22T00:00:00,1610612765,Detroit,Pistons,DET,110,1610612743,Denver,Nuggets,DEN,108
22201043,22200210,2022-11-15T00:00:00,1610612751,Brooklyn,Nets,BKN,121,1610612758,Sacramento,Kings,SAC,153
22201044,22200179,2022-11-11T00:00:00,1610612761,Toronto,Raptors,TOR,113,1610612760,Oklahoma City,Thunder,OKC,132
